_id,Indicator,Group,State,Subgroup,Phase,Time Period,Time Period Label,Time Period Start Date,Time Period End Date,Value,LowCI,HighCI,Confidence Interval,Start Year,Start Month,Start Day,Quartile Range
6632fce493e8839926d43146,"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,North Dakota,North Dakota,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,29.5,23.5,36,23.5 - 36.0,2021,5,26,25.2-29.5
6632fce493e8839926d43147,"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Ohio,Ohio,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,23.3,19.8,27.2,19.8 - 27.2,2021,5,26,22.9-25.1
6632fce493e8839926d43148,"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Oklahoma,Oklahoma,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,25.1,19.9,30.8,19.9 - 30.8,2021,5,26,22.9-25.1
6632fce493e8839926d43149,"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Oregon,Oregon,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,24.4,21.2,27.8,21.2 - 27.8,2021,5,26,22.9-25.1
6632fce493e8839926d4314a,"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Pennsylvania,Pennsylvania,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,23.1,20.3,26.2,20.3 - 26.2,2021,5,26,22.9-25.1
6632fce493e8839926d4314b,"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Rhode Island,Rhode Island,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,28.4,22.2,35.2,22.2 - 35.2,2021,5,26,25.2-29.5
6632fce493e8839926d4314c,"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,South Carolina,South Carolina,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,25.3,21.1,29.9,21.1 - 29.9,2021,5,26,25.2-29.5
6632fce493e8839926d4314d,"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,South Dakota,South Dakota,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,24.9,20.3,30,20.3 - 30.0,2021,5,26,22.9-25.1
6632fce493e8839926d4314e,"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Tennessee,Tennessee,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,24,19.3,29.1,19.3 - 29.1,2021,5,26,22.9-25.1
6632fce493e8839926d4314f,"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Texas,Texas,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,17.5,15.4,19.8,15.4 - 19.8,2021,5,26,12.2-19.6
6632fce493e8839926d43150,"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Utah,Utah,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,25.4,22.3,28.7,22.3 - 28.7,2021,5,26,25.2-29.5
6632fce493e8839926d43151,"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Vermont,Vermont,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,25.6,19,33,19.0 - 33.0,2021,5,26,25.2-29.5
6632fce493e8839926d43152,"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Virginia,Virginia,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,22.9,19.2,26.9,19.2 - 26.9,2021,5,26,22.9-25.1
6632fce493e8839926d43153,"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Washington,Washington,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,21.6,19,24.5,19.0 - 24.5,2021,5,26,19.7-22.8
6632fce493e8839926d43154,"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,West Virginia,West Virginia,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,26.3,22,30.9,22.0 - 30.9,2021,5,26,25.2-29.5
6632fce493e8839926d43155,"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Wisconsin,Wisconsin,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,19.8,15.6,24.5,15.6 - 24.5,2021,5,26,19.7-22.8
6632fce493e8839926d43156,"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Wyoming,Wyoming,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,21,13.5,30.4,13.5 - 30.4,2021,5,26,19.7-22.8
6632fce493e8839926d43157,"Received Counseling or Therapy, Last 4 Weeks",National Estimate,United States,United States,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,10.1,9.7,10.5,9.7 - 10.5,2021,5,26,
6632fce493e8839926d43158,"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,18 - 29 years,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,17,15,19.1,15.0 - 19.1,2021,5,26,
6632fce493e8839926d43159,"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,30 - 39 years,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,13.7,12.7,14.6,12.7 - 14.6,2021,5,26,
6632fce493e8839926d4315a,"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,40 - 49 years,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,10.9,10,11.8,10.0 - 11.8,2021,5,26,
6632fce493e8839926d4315b,"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,50 - 59 years,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,9.6,8.6,10.6,8.6 - 10.6,2021,5,26,
6632fce493e8839926d4315c,"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,60 - 69 years,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,5.8,5.2,6.5,5.2 - 6.5,2021,5,26,
6632fce493e8839926d4315d,"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,70 - 79 years,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,4.3,3.4,5.4,3.4 - 5.4,2021,5,26,
6632fce493e8839926d4315e,"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,80 years and above,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,3.3,2,5,2.0 - 5.0,2021,5,26,
6632fce493e8839926d4315f,"Received Counseling or Therapy, Last 4 Weeks",By Sex,United States,Male,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,7.5,6.9,8.2,6.9 - 8.2,2021,5,26,
6632fce493e8839926d43160,"Received Counseling or Therapy, Last 4 Weeks",By Sex,United States,Female,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,12.4,11.8,13.1,11.8 - 13.1,2021,5,26,
6632fce493e8839926d43161,"Received Counseling or Therapy, Last 4 Weeks",By Presence of Symptoms of Anxiety/Depression,United States,Did not experience symptoms of anxiety/depression in the past 4 weeks,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,5.9,5.5,6.3,5.5 - 6.3,2021,5,26,
6632fce493e8839926d43162,"Received Counseling or Therapy, Last 4 Weeks",By Presence of Symptoms of Anxiety/Depression,United States,Experienced symptoms of anxiety/depression in past 4 weeks,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,20,18.8,21.3,18.8 - 21.3,2021,5,26,
6632fce493e8839926d43163,"Received Counseling or Therapy, Last 4 Weeks",By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,9.5,8.2,11,8.2 - 11.0,2021,5,26,
6632fce493e8839926d43164,"Received Counseling or Therapy, Last 4 Weeks",By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,10.3,9.8,10.8,9.8 - 10.8,2021,5,26,
6632fce493e8839926d43165,"Received Counseling or Therapy, Last 4 Weeks",By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,10.1,8.6,11.8,8.6 - 11.8,2021,5,26,
6632fce493e8839926d43166,"Received Counseling or Therapy, Last 4 Weeks",By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,5.4,3.9,7.2,3.9 - 7.2,2021,5,26,
6632fce493e8839926d43167,"Received Counseling or Therapy, Last 4 Weeks",By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,13.9,10.9,17.2,10.9 - 17.2,2021,5,26,
6632fce493e8839926d43168,"Received Counseling or Therapy, Last 4 Weeks",By Education,United States,Less than a high school diploma,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,9.1,6.7,11.9,6.7 - 11.9,2021,5,26,
6632fce493e8839926d43169,"Received Counseling or Therapy, Last 4 Weeks",By Education,United States,High school diploma or GED,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,6.4,5.5,7.4,5.5 - 7.4,2021,5,26,
6632fce493e8839926d4316a,"Received Counseling or Therapy, Last 4 Weeks",By Education,United States,Some college/Associate's degree,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,11.1,10.2,12.1,10.2 - 12.1,2021,5,26,
6632fce493e8839926d4316b,"Received Counseling or Therapy, Last 4 Weeks",By Education,United States,Bachelor's degree or higher,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,12.5,11.9,13.2,11.9 - 13.2,2021,5,26,
6632fce493e8839926d4316c,"Received Counseling or Therapy, Last 4 Weeks",By Disability status,United States,With disability,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,18.4,16.8,20,16.8 - 20.0,2021,5,26,
6632fce493e8839926d4316d,"Received Counseling or Therapy, Last 4 Weeks",By Disability status,United States,Without disability,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,8.8,8.4,9.2,8.4 - 9.2,2021,5,26,
6632fce493e8839926d4316e,"Received Counseling or Therapy, Last 4 Weeks",By State,Alabama,Alabama,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,7.5,5.2,10.4,5.2 - 10.4,2021,5,26,4.6-8.6
6632fce493e8839926d4316f,"Received Counseling or Therapy, Last 4 Weeks",By State,Alaska,Alaska,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,10.4,7.6,13.7,7.6 - 13.7,2021,5,26,10.4-11.4
6632fce493e8839926d43170,"Received Counseling or Therapy, Last 4 Weeks",By State,Arizona,Arizona,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,7.6,5.4,10.2,5.4 - 10.2,2021,5,26,4.6-8.6
6632fce493e8839926d43171,"Received Counseling or Therapy, Last 4 Weeks",By State,Arkansas,Arkansas,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,7.9,5.8,10.4,5.8 - 10.4,2021,5,26,4.6-8.6
6632fce493e8839926d43172,"Received Counseling or Therapy, Last 4 Weeks",By State,California,California,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,11,9.2,13,9.2 - 13.0,2021,5,26,10.4-11.4
6632fce493e8839926d43173,"Received Counseling or Therapy, Last 4 Weeks",By State,Colorado,Colorado,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,13.6,10.2,17.4,10.2 - 17.4,2021,5,26,11.5-18.6
6632fce493e8839926d43174,"Received Counseling or Therapy, Last 4 Weeks",By State,Connecticut,Connecticut,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,11.4,8.8,14.5,8.8 - 14.5,2021,5,26,10.4-11.4
6632fce493e8839926d43175,"Received Counseling or Therapy, Last 4 Weeks",By State,Delaware,Delaware,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,11.1,7.4,15.9,7.4 - 15.9,2021,5,26,10.4-11.4
6632fce493e8839926d43176,"Received Counseling or Therapy, Last 4 Weeks",By State,District of Columbia,District of Columbia,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,15.4,11,20.8,11.0 - 20.8,2021,5,26,11.5-18.6
6632fce493e8839926d43177,"Received Counseling or Therapy, Last 4 Weeks",By State,Florida,Florida,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,10.9,8.2,14.1,8.2 - 14.1,2021,5,26,10.4-11.4
6632fce493e8839926d43178,"Received Counseling or Therapy, Last 4 Weeks",By State,Georgia,Georgia,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,9.3,7.1,12,7.1 - 12.0,2021,5,26,8.7-10.3
6632fce493e8839926d43179,"Received Counseling or Therapy, Last 4 Weeks",By State,Hawaii,Hawaii,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,10.3,7.3,14,7.3 - 14.0,2021,5,26,8.7-10.3
6632fce493e8839926d4317a,"Received Counseling or Therapy, Last 4 Weeks",By State,Idaho,Idaho,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,10,7.4,13.2,7.4 - 13.2,2021,5,26,8.7-10.3
6632fce493e8839926d4317b,"Received Counseling or Therapy, Last 4 Weeks",By State,Illinois,Illinois,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,11.6,9.2,14.3,9.2 - 14.3,2021,5,26,11.5-18.6
6632fce493e8839926d4317c,"Received Counseling or Therapy, Last 4 Weeks",By State,Indiana,Indiana,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,7.6,5.9,9.6,5.9 - 9.6,2021,5,26,4.6-8.6
6632fce493e8839926d4317d,"Received Counseling or Therapy, Last 4 Weeks",By State,Iowa,Iowa,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,8.7,6.5,11.4,6.5 - 11.4,2021,5,26,8.7-10.3
6632fce493e8839926d4317e,"Received Counseling or Therapy, Last 4 Weeks",By State,Kansas,Kansas,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,8.6,6.5,11,6.5 - 11.0,2021,5,26,4.6-8.6
6632fce493e8839926d4317f,"Received Counseling or Therapy, Last 4 Weeks",By State,Kentucky,Kentucky,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,9.7,7.5,12.3,7.5 - 12.3,2021,5,26,8.7-10.3
6632fce493e8839926d43180,"Received Counseling or Therapy, Last 4 Weeks",By State,Louisiana,Louisiana,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,8.3,5.8,11.5,5.8 - 11.5,2021,5,26,4.6-8.6
6632fce493e8839926d43181,"Received Counseling or Therapy, Last 4 Weeks",By State,Maine,Maine,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,12.5,8.3,17.9,8.3 - 17.9,2021,5,26,11.5-18.6
6632fce493e8839926d43182,"Received Counseling or Therapy, Last 4 Weeks",By State,Maryland,Maryland,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,11.9,9.6,14.6,9.6 - 14.6,2021,5,26,11.5-18.6
6632fce493e8839926d43183,"Received Counseling or Therapy, Last 4 Weeks",By State,Massachusetts,Massachusetts,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,11.9,9.9,14.2,9.9 - 14.2,2021,5,26,11.5-18.6
6632fce493e8839926d43184,"Received Counseling or Therapy, Last 4 Weeks",By State,Michigan,Michigan,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,8.7,6.9,10.9,6.9 - 10.9,2021,5,26,8.7-10.3
6632fce493e8839926d43185,"Received Counseling or Therapy, Last 4 Weeks",By State,Minnesota,Minnesota,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,13.3,11.1,15.8,11.1 - 15.8,2021,5,26,11.5-18.6
6632fce493e8839926d43186,"Received Counseling or Therapy, Last 4 Weeks",By State,Mississippi,Mississippi,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,4.6,2.8,7.2,2.8 - 7.2,2021,5,26,4.6-8.6
6632fce493e8839926d43187,"Received Counseling or Therapy, Last 4 Weeks",By State,Missouri,Missouri,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,8.3,6.2,10.9,6.2 - 10.9,2021,5,26,4.6-8.6
6632fce493e8839926d43188,"Received Counseling or Therapy, Last 4 Weeks",By State,Montana,Montana,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,10.5,7,14.8,7.0 - 14.8,2021,5,26,10.4-11.4
6632fce493e8839926d43189,"Received Counseling or Therapy, Last 4 Weeks",By State,Nebraska,Nebraska,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,8.1,5.6,11.4,5.6 - 11.4,2021,5,26,4.6-8.6
6632fce493e8839926d4318a,"Received Counseling or Therapy, Last 4 Weeks",By State,Nevada,Nevada,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,8.2,6,11,6.0 - 11.0,2021,5,26,4.6-8.6
6632fce493e8839926d4318b,"Received Counseling or Therapy, Last 4 Weeks",By State,New Hampshire,New Hampshire,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,9.7,7.6,12.1,7.6 - 12.1,2021,5,26,8.7-10.3
6632fce493e8839926d4318c,"Received Counseling or Therapy, Last 4 Weeks",By State,New Jersey,New Jersey,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,10.6,7.9,13.8,7.9 - 13.8,2021,5,26,10.4-11.4
6632fce493e8839926d4318d,"Received Counseling or Therapy, Last 4 Weeks",By State,New Mexico,New Mexico,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,11.6,8.7,15.1,8.7 - 15.1,2021,5,26,11.5-18.6
6632fce493e8839926d4318e,"Received Counseling or Therapy, Last 4 Weeks",By State,New York,New York,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,13.1,10.3,16.3,10.3 - 16.3,2021,5,26,11.5-18.6
6632fce493e8839926d4318f,"Received Counseling or Therapy, Last 4 Weeks",By State,North Carolina,North Carolina,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,11.6,8.5,15.4,8.5 - 15.4,2021,5,26,11.5-18.6
6632fce493e8839926d43190,"Received Counseling or Therapy, Last 4 Weeks",By State,North Dakota,North Dakota,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,10.6,5.4,18.2,5.4 - 18.2,2021,5,26,10.4-11.4
6632fce493e8839926d43191,"Received Counseling or Therapy, Last 4 Weeks",By State,Ohio,Ohio,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,8.6,6.8,10.6,6.8 - 10.6,2021,5,26,4.6-8.6
6632fce493e8839926d43192,"Received Counseling or Therapy, Last 4 Weeks",By State,Oklahoma,Oklahoma,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,9.9,6.1,15,6.1 - 15.0,2021,5,26,8.7-10.3
6632fce493e8839926d43193,"Received Counseling or Therapy, Last 4 Weeks",By State,Oregon,Oregon,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,11.3,9.4,13.5,9.4 - 13.5,2021,5,26,10.4-11.4
6632fce493e8839926d43194,"Received Counseling or Therapy, Last 4 Weeks",By State,Pennsylvania,Pennsylvania,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,10.5,8.5,12.9,8.5 - 12.9,2021,5,26,10.4-11.4
6632fce493e8839926d43195,"Received Counseling or Therapy, Last 4 Weeks",By State,Rhode Island,Rhode Island,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,18.6,12.9,25.4,12.9 - 25.4,2021,5,26,11.5-18.6
6632fce493e8839926d43196,"Received Counseling or Therapy, Last 4 Weeks",By State,South Carolina,South Carolina,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,9.6,6.5,13.5,6.5 - 13.5,2021,5,26,8.7-10.3
6632fce493e8839926d43197,"Received Counseling or Therapy, Last 4 Weeks",By State,South Dakota,South Dakota,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,8.9,5.9,12.7,5.9 - 12.7,2021,5,26,8.7-10.3
6632fce493e8839926d43198,"Received Counseling or Therapy, Last 4 Weeks",By State,Tennessee,Tennessee,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,8.6,6,11.9,6.0 - 11.9,2021,5,26,4.6-8.6
6632fce493e8839926d43199,"Received Counseling or Therapy, Last 4 Weeks",By State,Texas,Texas,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,6.5,5,8.3,5.0 - 8.3,2021,5,26,4.6-8.6
6632fce493e8839926d4319a,"Received Counseling or Therapy, Last 4 Weeks",By State,Utah,Utah,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,11.4,9.3,13.8,9.3 - 13.8,2021,5,26,10.4-11.4
6632fce493e8839926d4319b,"Received Counseling or Therapy, Last 4 Weeks",By State,Vermont,Vermont,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,15,11.1,19.6,11.1 - 19.6,2021,5,26,11.5-18.6
6632fce493e8839926d4319c,"Received Counseling or Therapy, Last 4 Weeks",By State,Virginia,Virginia,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,10.8,8.5,13.5,8.5 - 13.5,2021,5,26,10.4-11.4
6632fce493e8839926d4319d,"Received Counseling or Therapy, Last 4 Weeks",By State,Washington,Washington,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,11.1,8.7,13.9,8.7 - 13.9,2021,5,26,10.4-11.4
6632fce493e8839926d4319e,"Received Counseling or Therapy, Last 4 Weeks",By State,West Virginia,West Virginia,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,7.9,5.4,11.1,5.4 - 11.1,2021,5,26,4.6-8.6
6632fce493e8839926d4319f,"Received Counseling or Therapy, Last 4 Weeks",By State,Wisconsin,Wisconsin,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,9.4,7.2,12.1,7.2 - 12.1,2021,5,26,8.7-10.3
6632fce493e8839926d431a0,"Received Counseling or Therapy, Last 4 Weeks",By State,Wyoming,Wyoming,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,8,5.1,11.8,5.1 - 11.8,2021,5,26,4.6-8.6
6632fce493e8839926d431a1,"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",National Estimate,United States,United States,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,24.7,24.1,25.3,24.1 - 25.3,2021,5,26,
6632fce493e8839926d431a2,"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,18 - 29 years,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,27.3,25.2,29.4,25.2 - 29.4,2021,5,26,
6632fce493e8839926d431a3,"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,30 - 39 years,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,27.1,25.5,28.7,25.5 - 28.7,2021,5,26,
6632fce493e8839926d431a4,"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,40 - 49 years,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,25.5,23.9,27.1,23.9 - 27.1,2021,5,26,
6632fce493e8839926d431a5,"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,50 - 59 years,3.1,31,"May 26 - Jun 7, 2021",2021-05-26T00:00:00.000Z,2021-06-07T00:00:00.000Z,26.6,25.3,27.8,25.3 - 27.8,2021,5,26,
